45.71420624616885	49.41648500251868
37.3463977946535	41.3756199448071
27.25940578851086	31.60164575965867
15.609472078104291	20.252072135700345
3.078547416343312	8.009688989880454
-9.249038802208954	-4.040603465844569
-20.378715462801807	-14.903823573134751
-29.807426352465473	-24.076591466875094
-37.512458356542524	-31.535908115153717
-43.72247972762394	-37.510161949455295
-43.72247972762394	-37.510161949455295
-43.72247972762394	-37.510161949455295
28.582054065276445	32.886784479370505
15.807576357778403	20.445411863284313
3.2479901822283357	8.17533414358535
-8.104822530994054	-2.9225324075004737
-17.749256630871546	-12.339895447640387
-25.663372915411927	-20.04975558540772
-25.663372915411927	-20.04975558540772
-25.663372915411927	-20.04975558540772
-25.663372915411927	-20.04975558540772
-25.663372915411927	-20.04975558540772
-25.663372915411927	-20.04975558540772
-25.663372915411927	-20.04975558540772
50.86584811417364	54.31780396618081
40.492154968541925	44.40763266825839
28.94902942599147	33.243193631597286
16.202598464960523	20.83090639487495
4.669243100572753	9.564678609350139
-5.151514549177299	-0.0360960992554773
-32.07623431130417	-26.277275709422597
-32.07623431130417	-26.277275709422597
-32.07623431130417	-26.277275709422597
-32.07623431130417	-26.277275709422597
-32.07623431130417	-26.277275709422597
-32.07623431130417	-26.277275709422597
41.92221850070696	45.78262825777901
29.515004860127362	33.79273159789594
17.885065496692345	22.472367456608264
7.968138925143386	12.78896200889935
-13.238542279924499	-7.937514134659342
-19.82120826421403	-14.360380531001812
-19.82120826421403	-14.360380531001812
-19.82120826421403	-14.360380531001812
-19.82120826421403	-14.360380531001812
-19.82120826421403	-14.360380531001812
-19.82120826421403	-14.360380531001812
-19.82120826421403	-14.360380531001812
42.36335890856896	46.206312163298946
31.381434383796247	35.60366912878763
21.475746825121586	25.972890166042546
-0.2159815383103599	4.788844886880662
-6.896943315222353	-1.7420980508246338
-6.896943315222353	-1.7420980508246338
-6.896943315222353	-1.7420980508246338
-6.896943315222353	-1.7420980508246338
-6.896943315222353	-1.7420980508246338
-6.896943315222353	-1.7420980508246338
-6.896943315222353	-1.7420980508246338
-6.896943315222353	-1.7420980508246338
